,player_id,year_id,name_common,opprpg,opprpg_1yr,opprpg_2yr,opprpg_3yr
4978,suzukic01,2010,Ichiro Suzuki,4.44684,4.79788,4.704,4.85895
4979,suzukic01,2011,Ichiro Suzuki,4.43662,4.44684,4.79788,4.704
4980,suzukic01,2012,Ichiro Suzuki,4.41052,4.43662,4.44684,4.79788
4981,suzukku01,2011,Kurt Suzuki,4.43662,4.44684,4.79788,4.704
4982,suzukku01,2012,Kurt Suzuki,4.366408559322034,4.43662,4.44684,4.79788
4983,sweenmi01,2002,Mike Sweeney,4.83016,4.88558,5.31786,5.29365
4984,sweenmi01,2003,Mike Sweeney,4.90387,4.83016,4.88558,5.31786
4985,sweenmi01,2004,Mike Sweeney,5.01201,4.90387,4.83016,4.88558
4986,sweenmi01,2005,Mike Sweeney,4.71718,5.01201,4.90387,4.83016
4987,swishni01,2008,Nick Swisher,4.704,4.85895,4.92028,4.71718
4988,swishni01,2009,Nick Swisher,4.79788,4.704,4.85895,4.92028
4989,swishni01,2010,Nick Swisher,4.44684,4.79788,4.704,4.85895
4990,swishni01,2011,Nick Swisher,4.43662,4.44684,4.79788,4.704
4991,swishni01,2012,Nick Swisher,4.41052,4.43662,4.44684,4.79788
4992,swishni01,2013,Nick Swisher,4.29243,4.41052,4.43662,4.44684
4993,swishni01,2014,Nick Swisher,4.13265,4.29243,4.41052,4.43662
4994,swoboro01,1968,Ron Swoboda,3.4085,3.82357,4.08073,4.01644
4995,swoboro01,1969,Ron Swoboda,4.06809,3.4085,3.82357,4.08073
4996,tabatjo01,2013,Jose Tabata,4.02801,4.28947,4.15524,4.3812
4997,tablepa01,1986,Pat Tabler,4.63756,4.58322,4.43204,4.49768
4998,tablepa01,1987,Pat Tabler,4.934,4.63756,4.58322,4.43204
4999,tablepa01,1988,Pat Tabler,4.37905,4.934,4.63756,4.58322
5000,tablepa01,1989,Pat Tabler,4.32283,4.37905,4.934,4.63756
5001,tartada01,1989,Danny Tartabull,4.32283,4.37905,4.934,4.63756
5002,tartada01,1990,Danny Tartabull,4.32902,4.32283,4.37905,4.934
5003,tartada01,1991,Danny Tartabull,4.47535,4.32902,4.32283,4.37905
5004,tartada01,1992,Danny Tartabull,4.32337,4.47535,4.32902,4.32283
5005,tartada01,1993,Danny Tartabull,4.73279,4.32337,4.47535,4.32902
5006,tartada01,1994,Danny Tartabull,5.2498,4.73279,4.32337,4.47535
5007,tartada01,1995,Danny Tartabull,5.10078,5.2498,4.73279,4.32337
5008,tartada01,1996,Danny Tartabull,5.39802,5.10078,5.2498,4.73279
5009,taverfr01,1977,Frank Taveras,4.37636,3.97501,4.11785,4.13641
5010,taverfr01,1978,Frank Taveras,4.00514,4.37636,3.97501,4.11785
5011,taverfr01,1979,Frank Taveras,4.21227,4.00514,4.37636,3.97501
5012,taverfr01,1980,Frank Taveras,4.01509,4.21227,4.00514,4.37636
5013,taverfr01,1981,Frank Taveras,3.87817,4.01509,4.21227,4.00514
5014,taverwi01,2008,Willy Taveras,4.64186,4.77852,4.86675,4.55336
5015,taverwi01,2009,Willy Taveras,4.50898,4.64186,4.77852,4.86675
5016,tayloto02,1965,Tony Taylor,4.01644,4.0237,3.80823,4.50387
5017,tayloto02,1966,Tony Taylor,4.08073,4.01644,4.0237,3.80823
5018,tayloto02,1967,Tony Taylor,3.82357,4.08073,4.01644,4.0237
5019,tayloto02,1968,Tony Taylor,3.4085,3.82357,4.08073,4.01644
5020,tayloto02,1969,Tony Taylor,4.06809,3.4085,3.82357,4.08073
5021,tayloto02,1970,Tony Taylor,4.51678,4.06809,3.4085,3.82357
5022,teahema01,2008,Mark Teahen,4.704,4.85895,4.92028,4.71718
5023,teahema01,2009,Mark Teahen,4.79788,4.704,4.85895,4.92028
5024,teixema01,2006,Mark Teixeira,4.92028,4.71718,5.01201,4.90387
5025,teixema01,2007,Mark Teixeira,4.826046818181818,4.92028,4.71718,5.01201
5026,teixema01,2008,Mark Teixeira,4.663232993630574,4.826046818181818,4.92028,4.71718
5027,teixema01,2009,Mark Teixeira,4.79788,4.663232993630574,4.826046818181818,4.92028
5028,teixema01,2010,Mark Teixeira,4.44684,4.79788,4.663232993630574,4.826046818181818
5029,teixema01,2011,Mark Teixeira,4.43662,4.44684,4.79788,4.663232993630574
5030,teixema01,2012,Mark Teixeira,4.41052,4.43662,4.44684,4.79788
5031,tejadmi01,2001,Miguel Tejada,4.88558,5.31786,5.29365,5.04133
5032,tejadmi01,2002,Miguel Tejada,4.83016,4.88558,5.31786,5.29365
5033,tejadmi01,2003,Miguel Tejada,4.90387,4.83016,4.88558,5.31786
5034,tejadmi01,2004,Miguel Tejada,5.01201,4.90387,4.83016,4.88558
5035,tejadmi01,2005,Miguel Tejada,4.71718,5.01201,4.90387,4.83016
5036,tejadmi01,2006,Miguel Tejada,4.92028,4.71718,5.01201,4.90387
5037,tejadmi01,2007,Miguel Tejada,4.85895,4.92028,4.71718,5.01201
5038,tejadmi01,2008,Miguel Tejada,4.64186,4.85895,4.92028,4.71718
5039,tejadmi01,2009,Miguel Tejada,4.50898,4.64186,4.85895,4.92028
5040,tejadmi01,2010,Miguel Tejada,4.422014615384616,4.50898,4.64186,4.85895
5041,tejadmi01,2011,Miguel Tejada,4.15524,4.422014615384616,4.50898,4.64186
5042,templga01,1980,Garry Templeton,4.01509,4.21227,4.00514,4.37636
5043,templga01,1981,Garry Templeton,3.87817,4.01509,4.21227,4.00514
5044,templga01,1982,Garry Templeton,4.0619,3.87817,4.01509,4.21227
5045,templga01,1983,Garry Templeton,4.10467,4.0619,3.87817,4.01509
5046,templga01,1984,Garry Templeton,4.06217,4.10467,4.0619,3.87817
5047,templga01,1985,Garry Templeton,4.05356,4.06217,4.10467,4.0619
5048,templga01,1986,Garry Templeton,4.15282,4.05356,4.06217,4.10467
5049,templga01,1987,Garry Templeton,4.5235,4.15282,4.05356,4.06217
5050,templga01,1988,Garry Templeton,3.85934,4.5235,4.15282,4.05356
5051,templga01,1989,Garry Templeton,3.92041,3.85934,4.5235,4.15282
5052,templga01,1990,Garry Templeton,4.21496,3.92041,3.85934,4.5235
5053,tenacge01,1976,Gene Tenace,3.97959,4.29862,4.09875,4.28517
5054,tenacge01,1977,Gene Tenace,4.37636,3.97959,4.29862,4.09875
5055,tenacge01,1978,Gene Tenace,4.00514,4.37636,3.97959,4.29862
5056,tenacge01,1979,Gene Tenace,4.21227,4.00514,4.37636,3.97959
5057,tenacge01,1980,Gene Tenace,4.01509,4.21227,4.00514,4.37636
5058,tettlmi01,1992,Mickey Tettleton,4.32337,4.47535,4.32902,4.32283
5059,tettlmi01,1993,Mickey Tettleton,4.73279,4.32337,4.47535,4.32902
5060,tettlmi01,1994,Mickey Tettleton,5.2498,4.73279,4.32337,4.47535
5061,tettlmi01,1995,Mickey Tettleton,5.10078,5.2498,4.73279,4.32337
5062,tettlmi01,1996,Mickey Tettleton,5.39802,5.10078,5.2498,4.73279
5063,theriry01,2010,Ryan Theriot,4.3812,4.50898,4.64186,4.77852
5064,theriry01,2011,Ryan Theriot,4.15524,4.3812,4.50898,4.64186
5065,theriry01,2012,Ryan Theriot,4.28947,4.15524,4.3812,4.50898
5066,thomaan01,1989,Andres Thomas,3.92041,3.85934,4.5235,4.15282
5067,thomade01,1975,Derrel Thomas,4.11785,4.13641,4.13399,3.87737
5068,thomafr04,1994,Frank Thomas,5.2498,4.73279,4.32337,4.47535
5069,thomafr04,1995,Frank Thomas,5.10078,5.2498,4.73279,4.32337
5070,thomafr04,1996,Frank Thomas,5.39802,5.10078,5.2498,4.73279
5071,thomafr04,1997,Frank Thomas,4.96224,5.39802,5.10078,5.2498
5072,thomafr04,1998,Frank Thomas,5.04133,4.96224,5.39802,5.10078
5073,thomafr04,1999,Frank Thomas,5.29365,5.04133,4.96224,5.39802
5074,thomafr04,2000,Frank Thomas,5.31786,5.29365,5.04133,4.96224
5075,thomaga01,1977,Gary Thomasson,4.37636,3.97501,4.11785,4.13641
5076,thomago01,1981,Gorman Thomas,4.07185,4.49876,4.70696,4.22707
5077,thomago01,1982,Gorman Thomas,4.48127,4.07185,4.49876,4.70696
5078,thomago01,1983,Gorman Thomas,4.49768,4.48127,4.07185,4.49876
5079,thomale03,1965,Lee Thomas,3.93924,4.05437,4.0662,4.43742
5080,thomeji01,1997,Jim Thome,4.96224,5.39802,5.10078,5.2498
5081,thomeji01,1998,Jim Thome,5.04133,4.96224,5.39802,5.10078
5082,thomeji01,1999,Jim Thome,5.29365,5.04133,4.96224,5.39802
5083,thomeji01,2000,Jim Thome,5.31786,5.29365,5.04133,4.96224
5084,thomeji01,2001,Jim Thome,4.88558,5.31786,5.29365,5.04133
5085,thomeji01,2002,Jim Thome,4.83016,4.88558,5.31786,5.29365
5086,thomeji01,2003,Jim Thome,4.62384,4.83016,4.88558,5.31786
5087,thomeji01,2004,Jim Thome,4.67092,4.62384,4.83016,4.88558
5088,thomeji01,2009,Jim Thome,4.758272741935484,4.704,4.85895,4.92028
5089,thompja01,1979,Jason Thompson,4.70696,4.22707,4.54341,3.97959
5090,thompja01,1980,Jason Thompson,4.49876,4.70696,4.22707,4.54341
5091,thompja01,1981,Jason Thompson,3.87817,4.49876,4.70696,4.22707
5092,thompja01,1982,Jason Thompson,4.0619,3.87817,4.49876,4.70696
5093,thompja01,1983,Jason Thompson,4.10467,4.0619,3.87817,4.49876
5094,thompja01,1984,Jason Thompson,4.06217,4.10467,4.0619,3.87817
5095,thompja01,1985,Jason Thompson,4.05356,4.06217,4.10467,4.0619
5096,thompmi02,1990,Milt Thompson,4.21496,3.92041,3.85934,4.5235
5097,thompmi02,1991,Milt Thompson,4.10117,4.21496,3.92041,3.85934
5098,thompro01,1989,Robby Thompson,3.92041,3.85934,4.5235,4.15282
5099,thompro01,1990,Robby Thompson,4.21496,3.92041,3.85934,4.5235
5100,thompro01,1991,Robby Thompson,4.10117,4.21496,3.92041,3.85934
5101,thompro01,1992,Robby Thompson,3.8623,4.10117,4.21496,3.92041
5102,thompro01,1993,Robby Thompson,4.50252,3.8623,4.10117,4.21496
5103,thornan01,1984,Andre Thornton,4.43204,4.49768,4.48127,4.07185
5104,thornan01,1985,Andre Thornton,4.58322,4.43204,4.49768,4.48127
5105,thornan01,1986,Andre Thornton,4.63756,4.58322,4.43204,4.49768
5106,tolanbo01,1975,Bobby Tolan,4.11785,4.13641,4.13399,3.87737
5107,tollewa01,1986,Wayne Tolleson,4.637560000000001,4.58322,4.43204,4.49768
5108,tollewa01,1987,Wayne Tolleson,4.934,4.637560000000001,4.58322,4.43204
5109,torrejo01,1966,Joe Torre,4.08073,4.01644,4.0237,3.80823
5110,torrejo01,1967,Joe Torre,3.82357,4.08073,4.01644,4.0237
5111,torrejo01,1968,Joe Torre,3.4085,3.82357,4.08073,4.01644
5112,torrejo01,1969,Joe Torre,4.06809,3.4085,3.82357,4.08073
5113,torrejo01,1970,Joe Torre,4.51678,4.06809,3.4085,3.82357
5114,torrejo01,1971,Joe Torre,3.89996,4.51678,4.06809,3.4085
5115,torrejo01,1972,Joe Torre,3.87737,3.89996,4.51678,4.06809
5116,torrejo01,1973,Joe Torre,4.13399,3.87737,3.89996,4.51678
5117,torrejo01,1974,Joe Torre,4.13641,4.13399,3.87737,3.89996
5118,torrejo01,1975,Joe Torre,4.11785,4.13641,4.13399,3.87737
5119,torrejo01,1976,Joe Torre,3.97501,4.11785,4.13641,4.13399
5120,tovarce01,1969,Cesar Tovar,4.07777,3.40823,3.679650000000001,3.8830200000000006
5121,tovarce01,1970,Cesar Tovar,4.16762,4.07777,3.40823,3.679650000000001
5122,tovarce01,1971,Cesar Tovar,3.87468,4.16762,4.07777,3.40823
5123,tovarce01,1972,Cesar Tovar,3.46795,3.87468,4.16762,4.07777
5124,tovarce01,1973,Cesar Tovar,4.13399,3.46795,3.87468,4.16762
5125,tovarce01,1974,Cesar Tovar,4.09875,4.13399,3.46795,3.87468
5126,tovarce01,1975,Cesar Tovar,4.29862,4.09875,4.13399,3.46795
5127,trammal01,1982,Alan Trammell,4.48127,4.07185,4.49876,4.70696
5128,trammal01,1983,Alan Trammell,4.49768,4.48127,4.07185,4.49876
5129,trammal01,1984,Alan Trammell,4.43204,4.49768,4.48127,4.07185
5130,trammal01,1985,Alan Trammell,4.58322,4.43204,4.49768,4.48127
5131,trammal01,1986,Alan Trammell,4.63756,4.58322,4.43204,4.49768
5132,trammal01,1987,Alan Trammell,4.934,4.63756,4.58322,4.43204
5133,trammal01,1988,Alan Trammell,4.37905,4.934,4.63756,4.58322
5134,trammal01,1989,Alan Trammell,4.32283,4.37905,4.934,4.63756
5135,trammal01,1990,Alan Trammell,4.32902,4.32283,4.37905,4.934
5136,trammal01,1991,Alan Trammell,4.47535,4.32902,4.32283,4.37905
5137,treadje01,1991,Jeff Treadway,4.10117,4.21496,3.92041,3.85934
5138,treshto01,1965,Tom Tresh,3.93924,4.05437,4.0662,4.43742
5139,treshto01,1966,Tom Tresh,3.8830200000000006,3.93924,4.05437,4.0662
5140,treshto01,1967,Tom Tresh,3.67965,3.8830200000000006,3.93924,4.05437
5141,treshto01,1968,Tom Tresh,3.40823,3.67965,3.8830200000000006,3.93924
5142,treshto01,1969,Tom Tresh,4.07777,3.40823,3.67965,3.8830200000000006
5143,trillma01,1978,Manny Trillo,4.00514,4.37636,3.97501,4.11785
5144,trillma01,1979,Manny Trillo,4.21227,4.00514,4.37636,3.97501
5145,trillma01,1980,Manny Trillo,4.01509,4.21227,4.00514,4.37636
5146,trillma01,1981,Manny Trillo,3.87817,4.01509,4.21227,4.00514
5147,trillma01,1982,Manny Trillo,4.0619,3.87817,4.01509,4.21227
5148,trillma01,1983,Manny Trillo,4.395299243697479,4.0619,3.87817,4.01509
5149,trillma01,1984,Manny Trillo,4.06217,4.395299243697479,4.0619,3.87817
5150,trillma01,1985,Manny Trillo,4.05356,4.06217,4.395299243697479,4.0619
5151,troutmi01,2016,Mike Trout,4.50306,4.304,4.13265,4.29243
5152,troutmi01,2017,Mike Trout,4.6954,4.50306,4.304,4.13265
5153,troutmi01,2018,Mike Trout,4.57865,4.6954,4.50306,4.304
5154,troutmi01,2019,Mike Trout,4.95606,4.57865,4.6954,4.50306
5155,trumbma01,2014,Mark Trumbo,3.99035,4.29243,4.41052,4.43662
5156,trumbma01,2015,Mark Trumbo,4.277507887323944,3.99035,4.29243,4.41052
5157,trumbma01,2016,Mark Trumbo,4.50306,4.277507887323944,3.99035,4.29243
5158,trumbma01,2017,Mark Trumbo,4.6954,4.50306,4.277507887323944,3.99035
5159,trumbma01,2018,Mark Trumbo,4.57865,4.6954,4.50306,4.277507887323944
5160,tuckemi01,1999,Michael Tucker,4.97381,4.60824,4.61604,5.398019999999999
5161,tuckemi01,2004,Michael Tucker,4.67092,4.90387,4.83016,4.73359
5162,tulowtr01,2010,Troy Tulowitzki,4.3812,4.50898,4.64186,4.77852
5163,tulowtr01,2011,Troy Tulowitzki,4.15524,4.3812,4.50898,4.64186
5164,tulowtr01,2016,Troy Tulowitzki,4.50306,4.24841515625,3.99035,4.02801
5165,turneju01,2018,Justin Turner,4.32337,4.66123,4.5001,4.22222
5166,turneju01,2019,Justin Turner,4.72014,4.32337,4.66123,4.5001
5167,ugglada01,2009,Dan Uggla,4.50898,4.64186,4.77852,4.86675
5168,ugglada01,2010,Dan Uggla,4.3812,4.50898,4.64186,4.77852
5169,ugglada01,2011,Dan Uggla,4.15524,4.3812,4.50898,4.64186
5170,ugglada01,2012,Dan Uggla,4.28947,4.15524,4.3812,4.50898
5171,ugglada01,2013,Dan Uggla,4.02801,4.28947,4.15524,4.3812
5172,uhlaete01,1969,Ted Uhlaender,4.07777,3.40823,3.67965,3.88302
5173,uhlaete01,1970,Ted Uhlaender,4.16762,4.07777,3.40823,3.67965
5174,uhlaete01,1971,Ted Uhlaender,3.87468,4.16762,4.07777,3.40823
5175,unserde01,1971,Del Unser,3.87468,4.16762,4.07777,3.40823
5176,unserde01,1972,Del Unser,3.46795,3.87468,4.16762,4.07777
5177,unserde01,1973,Del Unser,4.13399,3.46795,3.87468,4.16762
5178,unserde01,1974,Del Unser,4.13641,4.13399,3.46795,3.87468
5179,unserde01,1975,Del Unser,4.11785,4.13641,4.13399,3.46795
5180,unserde01,1976,Del Unser,3.9750100000000006,4.11785,4.13641,4.13399
5181,upshawi01,1985,Willie Upshaw,4.58322,4.43204,4.49768,4.48127
5182,upshawi01,1986,Willie Upshaw,4.63756,4.58322,4.43204,4.49768
5183,upshawi01,1987,Willie Upshaw,4.934,4.63756,4.58322,4.43204
5184,upshawi01,1988,Willie Upshaw,4.37905,4.934,4.63756,4.58322
5185,uptonbj01,2010,B.J. Upton,4.44684,4.79788,4.704,4.85895
5186,uptonbj01,2011,B.J. Upton,4.43662,4.44684,4.79788,4.704
5187,uptonbj01,2012,B.J. Upton,4.41052,4.43662,4.44684,4.79788
5188,uptonbj01,2013,B.J. Upton,4.02801,4.41052,4.43662,4.44684
5189,uptonbj01,2014,B.J. Upton,3.99035,4.02801,4.41052,4.43662
5190,uptonju01,2012,Justin Upton,4.28947,4.15524,4.3812,4.50898
5191,uptonju01,2013,Justin Upton,4.02801,4.28947,4.15524,4.3812
5192,uptonju01,2014,Justin Upton,3.99035,4.02801,4.28947,4.15524
5193,uptonju01,2015,Justin Upton,4.22222,3.99035,4.02801,4.28947
5194,uptonju01,2016,Justin Upton,4.50306,4.22222,3.99035,4.02801
5195,uptonju01,2017,Justin Upton,4.6954,4.50306,4.22222,3.99035
5196,uptonju01,2018,Justin Upton,4.57865,4.6954,4.50306,4.22222
5197,uribejo01,1988,Jose Uribe,3.85934,4.5235,4.15282,4.05356
5198,uribejo01,1989,Jose Uribe,3.92041,3.85934,4.5235,4.15282
5199,uribejo01,1990,Jose Uribe,4.21496,3.92041,3.85934,4.5235
5200,uribeju01,2005,Juan Uribe,4.71718,5.01201,4.62384,4.481
5201,uribeju01,2006,Juan Uribe,4.92028,4.71718,5.01201,4.62384
5202,uribeju01,2007,Juan Uribe,4.85895,4.92028,4.71718,5.01201
5203,uribeju01,2008,Juan Uribe,4.704,4.85895,4.92028,4.71718
5204,uribeju01,2009,Juan Uribe,4.50898,4.704,4.85895,4.92028
5205,uribeju01,2010,Juan Uribe,4.3812,4.50898,4.704,4.85895
5206,utleych01,2008,Chase Utley,4.64186,4.77852,4.86675,4.55336
5207,utleych01,2009,Chase Utley,4.50898,4.64186,4.77852,4.86675
5208,utleych01,2010,Chase Utley,4.3812,4.50898,4.64186,4.77852
5209,utleych01,2011,Chase Utley,4.15524,4.3812,4.50898,4.64186
5210,utleych01,2012,Chase Utley,4.28947,4.15524,4.3812,4.50898
5211,utleych01,2013,Chase Utley,4.02801,4.28947,4.15524,4.3812
5212,utleych01,2014,Chase Utley,3.99035,4.02801,4.28947,4.15524
5213,utleych01,2015,Chase Utley,4.22222,3.99035,4.02801,4.28947
5214,utleych01,2016,Chase Utley,4.5001,4.22222,3.99035,4.02801
5215,utleych01,2017,Chase Utley,4.66123,4.5001,4.22222,3.99035
5216,valbulu01,2016,Luis Valbuena,4.50306,4.304,3.99035,4.02801
5217,valbulu01,2017,Luis Valbuena,4.6954,4.50306,4.304,3.99035
5218,valenel01,1979,Ellis Valentine,4.21227,4.00514,4.37636,3.97501
5219,valenel01,1980,Ellis Valentine,4.01509,4.21227,4.00514,4.37636
5220,valenel01,1981,Ellis Valentine,3.87817,4.01509,4.21227,4.00514
5221,valenel01,1982,Ellis Valentine,4.0619,3.87817,4.01509,4.21227
5222,valenjo02,1996,John Valentin,5.39802,5.10078,5.2498,4.73279
5223,valenjo02,1997,John Valentin,4.96224,5.39802,5.10078,5.2498
5224,valenjo02,1998,John Valentin,5.04133,4.96224,5.39802,5.10078
5225,valenjo02,1999,John Valentin,5.29365,5.04133,4.96224,5.39802
5226,valenjo03,1997,Jose Valentin,4.96224,5.39802,5.10078,5.2498
5227,valenjo03,1998,Jose Valentin,4.60824,4.96224,5.39802,5.10078
5228,valenjo03,2003,Jose Valentin,4.90387,4.83016,4.88558,5.31786
5229,valenjo03,2004,Jose Valentin,5.01201,4.90387,4.83016,4.88558
5230,valleda01,1992,Dave Valle,4.32337,4.47535,4.32902,4.32283
5231,valleda01,1993,Dave Valle,4.73279,4.32337,4.47535,4.32902
5232,vanslan01,1986,Andy Van Slyke,4.15282,4.05356,4.06217,4.10467
5233,vanslan01,1987,Andy Van Slyke,4.5235,4.15282,4.05356,4.06217
5234,vanslan01,1988,Andy Van Slyke,3.85934,4.5235,4.15282,4.05356
5235,vanslan01,1989,Andy Van Slyke,3.92041,3.85934,4.5235,4.15282
5236,vanslan01,1990,Andy Van Slyke,4.21496,3.92041,3.85934,4.5235
5237,vanslan01,1991,Andy Van Slyke,4.10117,4.21496,3.92041,3.85934
5238,vanslan01,1992,Andy Van Slyke,3.8623,4.10117,4.21496,3.92041
5239,vanslan01,1993,Andy Van Slyke,4.50252,3.8623,4.10117,4.21496
5240,vanslan01,1994,Andy Van Slyke,4.63541,4.50252,3.8623,4.10117
5241,vanslan01,1995,Andy Van Slyke,4.732395375,4.63541,4.50252,3.8623
5242,varitja01,2005,Jason Varitek,4.71718,5.01201,4.90387,4.83016
5243,varitja01,2006,Jason Varitek,4.92028,4.71718,5.01201,4.90387
5244,varitja01,2007,Jason Varitek,4.85895,4.92028,4.71718,5.01201
5245,varitja01,2008,Jason Varitek,4.704,4.85895,4.92028,4.71718
5246,varitja01,2009,Jason Varitek,4.79788,4.704,4.85895,4.92028
5247,vaughgr01,1993,Greg Vaughn,4.73279,4.32337,4.47535,4.32902
5248,vaughgr01,1994,Greg Vaughn,5.2498,4.73279,4.32337,4.47535
5249,vaughgr01,1995,Greg Vaughn,5.100780000000001,5.2498,4.73279,4.32337
5250,vaughgr01,1996,Greg Vaughn,5.189496689655173,5.100780000000001,5.2498,4.73279
5251,vaughgr01,1997,Greg Vaughn,4.61604,5.189496689655173,5.100780000000001,5.2498
5252,vaughgr01,1998,Greg Vaughn,4.60824,4.61604,5.189496689655173,5.100780000000001
5253,vaughgr01,1999,Greg Vaughn,4.97381,4.60824,4.61604,5.189496689655173
5254,vaughgr01,2000,Greg Vaughn,5.31786,4.97381,4.60824,4.61604
5255,vaughgr01,2001,Greg Vaughn,4.88558,5.31786,4.97381,4.60824
5256,vaughmo01,1995,Mo Vaughn,5.10078,5.2498,4.73279,4.32337
5257,vaughmo01,1996,Mo Vaughn,5.39802,5.10078,5.2498,4.73279
5258,vaughmo01,1997,Mo Vaughn,4.96224,5.39802,5.10078,5.2498
5259,vaughmo01,1998,Mo Vaughn,5.04133,4.96224,5.39802,5.10078
5260,vaughmo01,1999,Mo Vaughn,5.29365,5.04133,4.96224,5.39802
5261,vaughmo01,2000,Mo Vaughn,5.31786,5.29365,5.04133,4.96224
5262,venabwi01,2013,Will Venable,4.02801,4.28947,4.15524,4.3812
5263,venabwi01,2014,Will Venable,3.99035,4.02801,4.28947,4.15524
5264,venabwi01,2015,Will Venable,4.2446337777777785,3.99035,4.02801,4.28947
5265,venturo01,1993,Robin Ventura,4.73279,4.32337,4.47535,4.32902
5266,venturo01,1994,Robin Ventura,5.249799999999999,4.73279,4.32337,4.47535
5267,venturo01,1995,Robin Ventura,5.10078,5.249799999999999,4.73279,4.32337
5268,venturo01,1996,Robin Ventura,5.39802,5.10078,5.249799999999999,4.73279
5269,venturo01,2001,Robin Ventura,4.73359,5.05048,4.97381,5.04133
5270,venturo01,2002,Robin Ventura,4.83016,4.73359,5.05048,4.97381
5271,venturo01,2003,Robin Ventura,4.804439057971015,4.83016,4.73359,5.05048
5272,verasqu01,2000,Quilvio Veras,5.05048,4.97381,4.60824,4.61604
5273,versazo01,1965,Zoilo Versalles,3.93924,4.05437,4.0662,4.43742
5274,versazo01,1966,Zoilo Versalles,3.88302,3.93924,4.05437,4.0662
5275,versazo01,1967,Zoilo Versalles,3.67965,3.88302,3.93924,4.05437
5276,versazo01,1968,Zoilo Versalles,3.4085,3.67965,3.88302,3.93924
5277,veryzto01,1978,Tom Veryzer,4.22707,4.54341,3.97959,4.29862
5278,veryzto01,1979,Tom Veryzer,4.70696,4.22707,4.54341,3.97959
5279,veryzto01,1980,Tom Veryzer,4.49876,4.70696,4.22707,4.54341
5280,veryzto01,1981,Tom Veryzer,4.07185,4.49876,4.70696,4.22707
5281,victosh01,2009,Shane Victorino,4.50898,4.64186,4.77852,4.86675
5282,victosh01,2010,Shane Victorino,4.3812,4.50898,4.64186,4.77852
5283,victosh01,2011,Shane Victorino,4.15524,4.3812,4.50898,4.64186
5284,victosh01,2012,Shane Victorino,4.28947,4.15524,4.3812,4.50898
5285,victosh01,2013,Shane Victorino,4.29243,4.28947,4.15524,4.3812
5286,vidrojo01,2002,Jose Vidro,4.481,4.73359,5.05048,4.97381
5287,vidrojo01,2003,Jose Vidro,4.62384,4.481,4.73359,5.05048
5288,vidrojo01,2004,Jose Vidro,4.67092,4.62384,4.481,4.73359
5289,vidrojo01,2005,Jose Vidro,4.55336,4.67092,4.62384,4.481
5290,vidrojo01,2006,Jose Vidro,4.86675,4.55336,4.67092,4.62384
5291,vidrojo01,2007,Jose Vidro,4.85895,4.86675,4.55336,4.67092
5292,villajo01,2019,Jonathan Villar,4.95606,4.421136808510638,4.66123,4.5001
5293,vinafe01,1998,Fernando Vina,4.60824,4.96224,5.39802,5.10078
5294,virdobi01,1965,Bill Virdon,4.01644,4.0237,3.80823,4.50387
5295,virgioz02,1987,Ozzie Virgil,4.5235,4.15282,4.05356,4.06217
5296,virgioz02,1988,Ozzie Virgil,3.85934,4.5235,4.15282,4.05356
5297,vizcajo01,1996,Jose Vizcaino,4.929246666666667,4.63299,4.63541,4.50252
5298,vizcajo01,1997,Jose Vizcaino,4.61604,4.929246666666667,4.63299,4.63541
5299,vizquom01,1994,Omar Vizquel,5.2498,4.73279,4.32337,4.47535
5300,vizquom01,1995,Omar Vizquel,5.10078,5.2498,4.73279,4.32337
5301,vizquom01,1996,Omar Vizquel,5.39802,5.10078,5.2498,4.73279
5302,vizquom01,1997,Omar Vizquel,4.96224,5.39802,5.10078,5.2498
5303,vizquom01,1998,Omar Vizquel,5.04133,4.96224,5.39802,5.10078
5304,vizquom01,1999,Omar Vizquel,5.29365,5.04133,4.96224,5.39802
5305,vizquom01,2000,Omar Vizquel,5.31786,5.29365,5.04133,4.96224
5306,vizquom01,2001,Omar Vizquel,4.88558,5.31786,5.29365,5.04133
5307,vizquom01,2002,Omar Vizquel,4.83016,4.88558,5.31786,5.29365
5308,vottojo01,2011,Joey Votto,4.15524,4.3812,4.50898,4.64186
5309,vottojo01,2012,Joey Votto,4.28947,4.15524,4.3812,4.50898
5310,vottojo01,2013,Joey Votto,4.02801,4.28947,4.15524,4.3812
5311,vottojo01,2018,Joey Votto,4.32337,4.66123,4.5001,4.22222
5312,vottojo01,2019,Joey Votto,4.72014,4.32337,4.66123,4.5001
5313,vukovge01,1985,George Vukovich,4.58322,4.43204,4.49768,4.0619
5314,wagnele01,1965,Leon Wagner,3.93924,4.05437,4.0662,4.43742
5315,wagnele01,1966,Leon Wagner,3.88302,3.93924,4.05437,4.0662
5316,wagnele01,1967,Leon Wagner,3.67965,3.88302,3.93924,4.05437
5317,walkela01,1993,Larry Walker,4.50252,3.8623,4.10117,4.21496
5318,walkela01,1994,Larry Walker,4.63541,4.50252,3.8623,4.10117
5319,walkela01,1995,Larry Walker,4.63299,4.63541,4.50252,3.8623
5320,walkela01,2000,Larry Walker,5.05048,4.97381,4.60824,4.61604
5321,walkela01,2001,Larry Walker,4.73359,5.05048,4.97381,4.60824
5322,walkela01,2002,Larry Walker,4.481,4.73359,5.05048,4.97381
5323,walkela01,2003,Larry Walker,4.62384,4.481,4.73359,5.05048
